"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","1.5 Org Admin-- minimum case fields -- redirect to Media tab on Case View page","Add Case","Tue May 13 21:16:30 UTC 2025","skipped","Tue May 13 21:16:30 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","0","I.C_5 Case Import - Precheck Only","","Tue May 13 21:16:23 UTC 2025","skipped","Tue May 13 21:16:23 UTC 2025","","Import Cases","",""
"","1","I.C.U_2 Case Updates Import - Precheck Only","","Tue May 13 21:16:15 UTC 2025","skipped","Tue May 13 21:16:15 UTC 2025","","Import Case Updates","",""
"","30758","3. Edit and verify reduced number of values on Person View page - Business Name","","Tue May 13 21:29:54 UTC 2025","passed","Tue May 13 21:30:25 UTC 2025","","Edit Person","",""
"","19837","A.M_2. Add Media to Item","","Tue May 13 21:39:58 UTC 2025","passed","Tue May 13 21:40:18 UTC 2025","","Add Media","",""
"","7421","2.1 verify that user can add all values but can select only Storage Location(s) that s/he has access to","Add Item","Tue May 13 21:31:17 UTC 2025","failed","Tue May 13 21:31:25 UTC 2025","","2 Power User -- all permissions in Office, with and without access to Storage Location","",""
"","12822","1.1.1 Add task with required fields only -- Unassigned-- keep template content-- search for task on the grid by Creator name-- verify values on grid","Add Task","Tue May 13 21:47:29 UTC 2025","failed","Tue May 13 21:47:41 UTC 2025","","1.1 Org Admin","",""
"","37022","7. Remove all optional values & check history records","","Tue May 13 21:22:06 UTC 2025","passed","Tue May 13 21:22:43 UTC 2025","","Edit Case","",""
"","46747","1.8. Add Item from Person View/ Items Custodian tab -- redirect to Split Item page and complete the action","Add Item","Tue May 13 21:30:27 UTC 2025","passed","Tue May 13 21:31:13 UTC 2025","","1. Org Admin","",""
"","0","4 Validation messages for wrongly formatted values","","Tue May 13 21:16:50 UTC 2025","skipped","Tue May 13 21:16:50 UTC 2025","","Import Legacy Chain of Custody","",""
